1 1 1024
x y
-4.1015625 278.509489154
-4.091796875 275.01581854
-4.08203125 271.549622836
-4.072265625 268.110767813
-4.0625 264.699119568
-4.052734375 261.314544525
-4.04296875 257.956909435
-4.033203125 254.626081379
-4.0234375 251.321927762
-4.013671875 248.044316318
-4.00390625 244.79311511
-3.994140625 241.568192525
-3.984375 238.36941728
-3.974609375 235.196658419
-3.96484375 232.049785313
-3.955078125 228.92866766
-3.9453125 225.833175486
-3.935546875 222.763179145
-3.92578125 219.718549317
-3.916015625 216.699157011
-3.90625 213.704873562
-3.896484375 210.735570633
-3.88671875 207.791120215
-3.876953125 204.871394625
-3.8671875 201.976266509
-3.857421875 199.105608839
-3.84765625 196.259294916
-3.837890625 193.437198367
-3.828125 190.639193147
-3.818359375 187.865153539
-3.80859375 185.114954152
-3.798828125 182.388469923
-3.7890625 179.685576117
-3.779296875 177.006148326
-3.76953125 174.350062469
-3.759765625 171.717194794
-3.75 169.107421875
-3.740234375 166.520620613
-3.73046875 163.956668238
-3.720703125 161.415442305
-3.7109375 158.8968207
-3.701171875 156.400681633
-3.69140625 153.926903643
-3.681640625 151.475365597
-3.671875 149.045946687
-3.662109375 146.638526436
-3.65234375 144.252984692
-3.642578125 141.88920163
-3.6328125 139.547057753
-3.623046875 137.226433894
-3.61328125 134.927211209
-3.603515625 132.649271184
-3.59375 130.392495632
-3.583984375 128.156766694
-3.57421875 125.941966838
-3.564453125 123.747978858
-3.5546875 121.574685877
-3.544921875 119.421971346
-3.53515625 117.289719042
-3.525390625 115.177813069
-3.515625 113.086137861
-3.505859375 111.014578177
-3.49609375 108.963019103
-3.486328125 106.931346055
-3.4765625 104.919444775
-3.466796875 102.927201332
-3.45703125 100.954502123
-3.447265625 99.0012338717
-3.4375 97.0672836304
-3.427734375 95.1525387779
-3.41796875 93.2568870209
-3.408203125 91.3802163932
-3.3984375 89.5224152561
-3.388671875 87.6833722985
-3.37890625 85.8629765365
-3.369140625 84.0611173137
-3.359375 82.2776843011
-3.349609375 80.5125674972
-3.33984375 78.7656572278
-3.330078125 77.0368441462
-3.3203125 75.3260192331
-3.310546875 73.6330737965
-3.30078125 71.9578994721
-3.291015625 70.3003882227
-3.28125 68.6604323387
-3.271484375 67.0379244379
-3.26171875 65.4327574655
-3.251953125 63.8448246941
-3.2421875 62.2740197238
-3.232421875 60.7202364819
-3.22265625 59.1833692234
-3.212890625 57.6633125305
-3.203125 56.159961313
-3.193359375 54.673210808
-3.18359375 53.20295658
-3.173828125 51.749094521
-3.1640625 50.3115208503
-3.154296875 48.8901321148
-3.14453125 47.4848251886
-3.134765625 46.0954972735
-3.125 44.7220458984
-3.115234375 43.3643689199
-3.10546875 42.0223645217
-3.095703125 40.6959312153
-3.0859375 39.3849678393
-3.076171875 38.0893735599
-3.06640625 36.8090478707
-3.056640625 35.5438905925
-3.046875 34.2938018739
-3.037109375 33.0586821906
-3.02734375 31.8384323459
-3.017578125 30.6329534704
-3.0078125 29.4421470221
-2.998046875 28.2659147866
-2.98828125 27.1041588768
-2.978515625 25.956781733
-2.96875 24.8236861229
-2.958984375 23.7047751417
-2.94921875 22.599952212
-2.939453125 21.5091210837
-2.9296875 20.4321858343
-2.919921875 19.3690508686
-2.91015625 18.3196209188
-2.900390625 17.2838010447
-2.890625 16.2614966333
-2.880859375 15.2526133991
-2.87109375 14.257057384
-2.861328125 13.2747349574
-2.8515625 12.305552816
-2.841796875 11.349417984
-2.83203125 10.4062378131
-2.822265625 9.47591998209
-2.8125 8.55837249756
-2.802734375 7.65350369331
-2.79296875 6.76122223062
-2.783203125 5.88143709816
-2.7734375 5.01405761205
-2.763671875 4.15899341579
-2.75390625 3.31615448033
-2.744140625 2.48545110402
-2.734375 1.66679391265
-2.724609375 0.860093859395
-2.71484375 0.0652622248745
-2.705078125 -0.717789382885
-2.6953125 -1.48914902844
-2.685546875 -2.24890444891
-2.67578125 -2.99714305403
-2.666015625 -3.73395192609
-2.65625 -4.45941781998
-2.646484375 -5.17362716315
-2.63671875 -5.87666605564
-2.626953125 -6.5686202701
-2.6171875 -7.24957525171
-2.607421875 -7.91961611828
-2.59765625 -8.57882766018
-2.587890625 -9.22729434036
-2.578125 -9.86510029435
-2.568359375 -10.4923293303
-2.55859375 -11.1090649288
-2.548828125 -11.7153902433
-2.5390625 -12.3113880996
-2.529296875 -12.897140996
-2.51953125 -13.4727311038
-2.509765625 -14.0382402664
-2.5 -14.59375
-2.490234375 -15.1393414935
-2.48046875 -15.6750956081
-2.470703125 -16.2010928779
-2.4609375 -16.7174135093
-2.451171875 -17.2241373814
-2.44140625 -17.7213440459
-2.431640625 -18.2091127272
-2.421875 -18.6875223219
-2.412109375 -19.1566513997
-2.40234375 -19.6165782023
-2.392578125 -20.0673806446
-2.3828125 -20.5091363136
-2.373046875 -20.941922469
-2.36328125 -21.3658160433
-2.353515625 -21.7808936414
-2.34375 -22.1872315407
-2.333984375 -22.5849056913
-2.32421875 -22.9739917159
-2.314453125 -23.3545649098
-2.3046875 -23.7267002407
-2.294921875 -24.0904723492
-2.28515625 -24.4459555481
-2.275390625 -24.793223823
-2.265625 -25.1323508322
-2.255859375 -25.4634099063
-2.24609375 -25.7864740487
-2.236328125 -26.1016159353
-2.2265625 -26.4089079145
-2.216796875 -26.7084220075
-2.20703125 -27.0002299078
-2.197265625 -27.2844029817
-2.1875 -27.5610122681
-2.177734375 -27.8301284782
-2.16796875 -28.0918219961
-2.158203125 -28.3461628784
-2.1484375 -28.5932208542
-2.138671875 -28.8330653251
-2.12890625 -29.0657653656
-2.119140625 -29.2913897225
-2.109375 -29.5100068152
-2.099609375 -29.7216847358
-2.08984375 -29.926491249
-2.080078125 -30.1244937919
-2.0703125 -30.3157594744
-2.060546875 -30.5003550788
-2.05078125 -30.6783470601
-2.041015625 -30.8498015458
-2.03125 -31.0147843361
-2.021484375 -31.1733609036
-2.01171875 -31.3255963937
-2.001953125 -31.4715556241
-1.9921875 -31.6113030855
-1.982421875 -31.7449029407
-1.97265625 -31.8724190254
-1.962890625 -31.9939148478
-1.953125 -32.1094535887
-1.943359375 -32.2190981015
-1.93359375 -32.322910912
-1.923828125 -32.4209542188
-1.9140625 -32.513289893
-1.904296875 -32.5999794784
-1.89453125 -32.6810841911
-1.884765625 -32.75666492
-1.875 -32.8267822266
-1.865234375 -32.8914963448
-1.85546875 -32.9508671813
-1.845703125 -33.0049543152
-1.8359375 -33.0538169984
-1.826171875 -33.0975141551
-1.81640625 -33.1361043822
-1.806640625 -33.1696459494
-1.796875 -33.1981967986
-1.787109375 -33.2218145445
-1.77734375 -33.2405564744
-1.767578125 -33.2544795482
-1.7578125 -33.2636403982
-1.748046875 -33.2680953294
-1.73828125 -33.2679003194
-1.728515625 -33.2631110184
-1.71875 -33.2537827492
-1.708984375 -33.239970507
-1.69921875 -33.2217289597
-1.689453125 -33.1991124479
-1.6796875 -33.1721749846
-1.669921875 -33.1409702555
-1.66015625 -33.1055516187
-1.650390625 -33.0659721052
-1.640625 -33.0222844183
-1.630859375 -32.9745409341
-1.62109375 -32.9227937009
-1.611328125 -32.8670944401
-1.6015625 -32.8074945454
-1.591796875 -32.7440450829
-1.58203125 -32.6767967917
-1.572265625 -32.6058000832
-1.5625 -32.5311050415
-1.552734375 -32.4527614232
-1.54296875 -32.3708186575
-1.533203125 -32.2853258461
-1.5234375 -32.1963317636
-1.513671875 -32.1038848569
-1.50390625 -32.0080332455
-1.494140625 -31.9088247214
-1.484375 -31.8063067496
-1.474609375 -31.7005264672
-1.46484375 -31.591530684
-1.455078125 -31.4793658827
-1.4453125 -31.3640782181
-1.435546875 -31.245713518
-1.42578125 -31.1243172825
-1.416015625 -30.9999346843
-1.40625 -30.872610569
-1.396484375 -30.7423894544
-1.38671875 -30.609315531
-1.376953125 -30.4734326619
-1.3671875 -30.334784383
-1.357421875 -30.1934139023
-1.34765625 -30.0493641008
-1.337890625 -29.9026775319
-1.328125 -29.7533964217
-1.318359375 -29.6015626687
-1.30859375 -29.4472178441
-1.298828125 -29.2904031917
-1.2890625 -29.1311596278
-1.279296875 -28.9695277414
-1.26953125 -28.805547794
-1.259765625 -28.6392597196
-1.25 -28.470703125
-1.240234375 -28.2999172894
-1.23046875 -28.1269411646
-1.220703125 -27.9518133751
-1.2109375 -27.7745722178
-1.201171875 -27.5952556624
-1.19140625 -27.413901351
-1.181640625 -27.2305465984
-1.171875 -27.0452283919
-1.162109375 -26.8579833914
-1.15234375 -26.6688479293
-1.142578125 -26.4778580109
-1.1328125 -26.2850493137
-1.123046875 -26.0904571879
-1.11328125 -25.8941166565
-1.103515625 -25.6960624148
-1.09375 -25.4963288307
-1.083984375 -25.2949499449
-1.07421875 -25.0919594705
-1.064453125 -24.8873907933
-1.0546875 -24.6812769715
-1.044921875 -24.473650736
-1.03515625 -24.2645444904
-1.025390625 -24.0539903106
-1.015625 -23.8420199454
-1.005859375 -23.6286648159
-0.99609375 -23.413956016
-0.986328125 -23.1979243119
-0.9765625 -22.9806001429
-0.966796875 -22.7620136202
-0.95703125 -22.5421945282
-0.947265625 -22.3211723234
-0.9375 -22.0989761353
-0.927734375 -21.8756347656
-0.91796875 -21.6511766888
-0.908203125 -21.4256300521
-0.8984375 -21.1990226749
-0.888671875 -20.9713820496
-0.87890625 -20.7427353408
-0.869140625 -20.5131093861
-0.859375 -20.2825306952
-0.849609375 -20.0510254508
-0.83984375 -19.8186195079
-0.830078125 -19.5853383944
-0.8203125 -19.3512073103
-0.810546875 -19.1162511287
-0.80078125 -18.8804943949
-0.791015625 -18.643961327
-0.78125 -18.4066758156
-0.771484375 -18.1686614238
-0.76171875 -17.9299413875
-0.751953125 -17.690538615
-0.7421875 -17.4504756872
-0.732421875 -17.2097748576
-0.72265625 -16.9684580524
-0.712890625 -16.7265468702
-0.703125 -16.4840625823
-0.693359375 -16.2410261325
-0.68359375 -15.9974581372
-0.673828125 -15.7533788855
-0.6640625 -15.508808339
-0.654296875 -15.2637661318
-0.64453125 -15.0182715707
-0.634765625 -14.772343635
-0.625 -14.5260009766
-0.615234375 -14.27926192
-0.60546875 -14.0321444623
-0.595703125 -13.7846662733
-0.5859375 -13.536844695
-0.576171875 -13.2886967424
-0.56640625 -13.0402391028
-0.556640625 -12.7914881363
-0.546875 -12.5424598753
-0.537109375 -12.2931700252
-0.52734375 -12.0436339636
-0.517578125 -11.7938667408
-0.5078125 -11.5438830797
-0.498046875 -11.2936973758
-0.48828125 -11.0433236972
-0.478515625 -10.7927757845
-0.46875 -10.5420670509
-0.458984375 -10.2912105823
-0.44921875 -10.0402191371
-0.439453125 -9.78910514617
-0.4296875 -9.53788071312
-0.419921875 -9.28655761408
-0.41015625 -9.03514729778
-0.400390625 -8.78366088551
-0.390625 -8.53210917115
-0.380859375 -8.28050262118
-0.37109375 -8.02885137463
-0.361328125 -7.77716524315
-0.3515625 -7.52545371093
-0.341796875 -7.27372593477
-0.33203125 -7.02199074405
-0.322265625 -6.77025664072
-0.3125 -6.51853179932
-0.302734375 -6.26682406697
-0.29296875 -6.01514096337
-0.283203125 -5.76348968081
-0.2734375 -5.51187708415
-0.263671875 -5.26030971084
-0.25390625 -5.00879377092
-0.244140625 -4.75733514698
-0.234375 -4.50593939424
-0.224609375 -4.25461174045
-0.21484375 -4.00335708598
-0.205078125 -3.75218000377
-0.1953125 -3.50108473934
-0.185546875 -3.2500752108
-0.17578125 -2.99915500882
-0.166015625 -2.74832739667
-0.15625 -2.49759531021
-0.146484375 -2.24696135787
-0.13671875 -1.99642782065
-0.126953125 -1.74599665215
-0.1171875 -1.49566947855
-0.107421875 -1.24544759861
-0.09765625 -0.995331983664
-0.087890625 -0.745323277639
-0.078125 -0.495421797037
-0.068359375 -0.245627530945
-0.05859375 0.00405985896941
-0.048828125 0.253641038456
-0.0390625 0.503117000684
-0.029296875 0.752489066239
-0.01953125 1.00175888313
-0.009765625 1.25092842677
0.0 1.5
0.009765625 1.74897623309
0.01953125 1.99786008371
0.029296875 2.24665483695
0.0390625 2.49536410533
0.048828125 2.74399182878
0.05859375 2.99254227465
0.068359375 3.2410200377
0.078125 3.48943004012
0.087890625 3.73777753152
0.09765625 3.98606808891
0.107421875 4.23430761674
0.1171875 4.48250234686
0.126953125 4.73065883855
0.13671875 4.9787839785
0.146484375 5.22688498082
0.15625 5.47496938705
0.166015625 5.72304506614
0.17578125 5.97112021444
0.185546875 6.21920335574
0.1953125 6.46730334125
0.205078125 6.71542934959
0.21484375 6.96359088679
0.224609375 7.21179778632
0.234375 7.46006020904
0.244140625 7.70838864324
0.25390625 7.95679390465
0.263671875 8.20528713639
0.2734375 8.45387980901
0.283203125 8.70258372046
0.29296875 8.95141099615
0.302734375 9.20037408885
0.3125 9.44948577881
0.322265625 9.69875917365
0.33203125 9.94820770842
0.341796875 10.1978451456
0.3515625 10.4476855751
0.361328125 10.6977434142
0.37109375 10.9480334077
0.380859375 11.1985706276
0.390625 11.4493704736
0.400390625 11.7004486727
0.41015625 11.9518212791
0.419921875 12.2035046749
0.4296875 12.4555155691
0.439453125 12.7078709984
0.44921875 12.960588327
0.458984375 13.2136852463
0.46875 13.4671797752
0.478515625 13.7210902601
0.48828125 13.9754353747
0.498046875 14.2302341201
0.5078125 14.4855058249
0.517578125 14.7412701452
0.52734375 14.9975470643
0.537109375 15.2543568932
0.546875 15.5117202699
0.556640625 15.7696581603
0.56640625 16.0281918574
0.576171875 16.2873429817
0.5859375 16.5471334811
0.595703125 16.8075856311
0.60546875 17.0687220342
0.615234375 17.3305656208
0.625 17.5931396484
0.634765625 17.8564677021
0.64453125 18.1205736942
0.654296875 18.3854818647
0.6640625 18.6512167808
0.673828125 18.9178033371
0.68359375 19.1852667559
0.693359375 19.4536325865
0.703125 19.7229267061
0.712890625 19.9931753188
0.72265625 20.2644049566
0.732421875 20.5366424786
0.7421875 20.8099150714
0.751953125 21.084250249
0.76171875 21.3596758529
0.771484375 21.636220052
0.78125 21.9139113426
0.791015625 22.1927785484
0.80078125 22.4728508204
0.810546875 22.7541576373
0.8203125 23.0367288049
0.830078125 23.3205944568
0.83984375 23.6057850536
0.849609375 23.8923313836
0.859375 24.1802645624
0.869140625 24.469616033
0.87890625 24.7604175661
0.888671875 25.0527012593
0.8984375 25.346499538
0.908203125 25.6418451551
0.91796875 25.9387711905
0.927734375 26.2373110518
0.9375 26.5374984741
0.947265625 26.8393675197
0.95703125 27.1429525785
0.966796875 27.4482883676
0.9765625 27.7554099318
0.986328125 28.064352643
0.99609375 28.3751522008
1.005859375 28.6878446321
1.015625 29.0024662912
1.025390625 29.3190538598
1.03515625 29.6376443472
1.044921875 29.9582750898
1.0546875 30.2809837516
1.064453125 30.6058083242
1.07421875 30.9327871263
1.083984375 31.2619588041
1.09375 31.5933623314
1.103515625 31.9270370092
1.11328125 32.263022466
1.123046875 32.6013586577
1.1328125 32.9420858677
1.142578125 33.2852447068
1.15234375 33.6308761131
1.162109375 33.9790213522
1.171875 34.329722017
1.181640625 34.6830200282
1.19140625 35.0389576334
1.201171875 35.397577408
1.2109375 35.7589222547
1.220703125 36.1230354035
1.23046875 36.4899604119
1.240234375 36.859741165
1.25 37.232421875
1.259765625 37.6080470818
1.26953125 37.9866616525
1.279296875 38.3683107817
1.2890625 38.7530399915
1.298828125 39.1408951313
1.30859375 39.531922378
1.318359375 39.9261682359
1.328125 40.3236795366
1.337890625 40.7245034393
1.34765625 41.1286874305
1.357421875 41.5362793242
1.3671875 41.9473272618
1.376953125 42.361879712
1.38671875 42.779985471
1.396484375 43.2016936626
1.40625 43.6270537376
1.416015625 44.0561154747
1.42578125 44.4889289796
1.435546875 44.9255446857
1.4453125 45.3660133537
1.455078125 45.8103860717
1.46484375 46.2587142553
1.474609375 46.7110496474
1.484375 47.1674443185
1.494140625 47.6279506664
1.50390625 48.0926214162
1.513671875 48.5615096207
1.5234375 49.0346686598
1.533203125 49.5121522411
1.54296875 49.9940143995
1.552734375 50.4803094972
1.5625 50.9710922241
1.572265625 51.4664175973
1.58203125 51.9663409613
1.591796875 52.4709179881
1.6015625 52.9802046772
1.611328125 53.4942573554
1.62109375 54.0131326768
1.630859375 54.5368876233
1.640625 55.0655795038
1.650390625 55.5992659548
1.66015625 56.1380049404
1.669921875 56.6818547517
1.6796875 57.2308740076
1.689453125 57.7851216542
1.69921875 58.3446569651
1.708984375 58.9095395414
1.71875 59.4798293114
1.728515625 60.055586531
1.73828125 60.6368717834
1.748046875 61.2237459794
1.7578125 61.816270357
1.767578125 62.4145064817
1.77734375 63.0185162466
1.787109375 63.6283618718
1.796875 64.2441059053
1.806640625 64.8658112221
1.81640625 65.493541025
1.826171875 66.1273588438
1.8359375 66.7673285361
1.845703125 67.4135142868
1.85546875 68.065980608
1.865234375 68.7247923395
1.875 69.3900146484
1.884765625 70.0617130293
1.89453125 70.7399533041
1.904296875 71.4248016221
1.9140625 72.1163244601
1.923828125 72.8145886224
1.93359375 73.5196612406
1.943359375 74.2316097737
1.953125 74.9505020082
1.962890625 75.6764060579
1.97265625 76.4093903642
1.982421875 77.1495236957
1.9921875 77.8968751486
2.001953125 78.6515141465
2.01171875 79.4135104403
2.021484375 80.1829341083
2.03125 80.9598555565
2.041015625 81.744345518
2.05078125 82.5364750534
2.060546875 83.3363155509
2.0703125 84.1439387258
2.080078125 84.9594166212
2.08984375 85.7828216072
2.099609375 86.6142263817
2.109375 87.4537039697
2.119140625 88.3013277239
2.12890625 89.1571713242
2.138671875 90.0213087781
2.1484375 90.8938144203
2.158203125 91.7747629131
2.16796875 92.6642292462
2.177734375 93.5622887366
2.1875 94.4690170288
2.197265625 95.3844900948
2.20703125 96.3087842338
2.216796875 97.2419760726
2.2265625 98.1841425654
2.236328125 99.1353609937
2.24609375 100.095708967
2.255859375 101.06526442
2.265625 102.044105619
2.275390625 103.032311154
2.28515625 104.029959943
2.294921875 105.037131234
2.3046875 106.053904599
2.314453125 107.080359939
2.32421875 108.116577482
2.333984375 109.162637785
2.34375 110.218621731
2.353515625 111.28461053
2.36328125 112.36068572
2.373046875 113.446929166
2.3828125 114.543423062
2.392578125 115.650249928
2.40234375 116.767492611
2.412109375 117.895234287
2.421875 119.033558458
2.431640625 120.182548954
2.44140625 121.342289932
2.451171875 122.512865878
2.4609375 123.694361603
2.470703125 124.886862247
2.48046875 126.090453277
2.490234375 127.305220487
2.5 128.53125
2.509765625 129.768628264
2.51953125 131.017442057
2.529296875 132.277778483
2.5390625 133.549724972
2.548828125 134.833369284
2.55859375 136.128799506
2.568359375 137.436104051
2.578125 138.75537166
2.587890625 140.086691402
2.59765625 141.430152674
2.607421875 142.785845198
2.6171875 144.153859025
2.626953125 145.534284534
2.63671875 146.927212431
2.646484375 148.332733748
2.65625 149.750939846
2.666015625 151.181922414
2.67578125 152.625773466
2.685546875 154.082585345
2.6953125 155.552450722
2.705078125 157.035462594
2.71484375 158.531714287
2.724609375 160.041299452
2.734375 161.564312071
2.744140625 163.100846449
2.75390625 164.650997222
2.763671875 166.214859352
2.7734375 167.792528128
2.783203125 169.384099168
2.79296875 170.989668416
2.802734375 172.609332144
2.8125 174.243186951
2.822265625 175.891329763
2.83203125 177.553857835
2.841796875 179.230868749
2.8515625 180.922460413
2.861328125 182.628731063
2.87109375 184.349779263
2.880859375 186.085703906
2.890625 187.836604208
2.900390625 189.602579716
2.91015625 191.383730304
2.919921875 193.180156172
2.9296875 194.991957849
2.939453125 196.81923619
2.94921875 198.662092379
2.958984375 200.520627925
2.96875 202.394944668
2.978515625 204.285144772
2.98828125 206.191330729
2.998046875 208.113605361
3.0078125 210.052071815
3.017578125 212.006833566
3.02734375 213.977994416
3.037109375 215.965658496
3.046875 217.969930261
3.056640625 219.990914498
3.06640625 222.028716319
3.076171875 224.083441162
3.0859375 226.155194795
3.095703125 228.244083312
3.10546875 230.350213135
3.115234375 232.473691013
3.125 234.614624023
3.134765625 236.773119569
3.14453125 238.949285383
3.154296875 241.143229522
3.1640625 243.355060374
3.173828125 245.584886653
3.18359375 247.832817398
3.193359375 250.09896198
3.203125 252.383430094
3.212890625 254.686331762
3.22265625 257.007777337
3.232421875 259.347877497
3.2421875 261.706743246
3.251953125 264.084485918
3.26171875 266.481217174
3.271484375 268.897049002
3.28125 271.332093716
3.291015625 273.786463959
3.30078125 276.260272703
3.310546875 278.753633243
3.3203125 281.266659206
3.330078125 283.799464543
3.33984375 286.352163535
3.349609375 288.924870788
3.359375 291.517701238
3.369140625 294.130770147
3.37890625 296.764193103
3.388671875 299.418086024
3.3984375 302.092565155
3.408203125 304.787747066
3.41796875 307.503748658
3.427734375 310.240687156
3.4375 312.998680115
3.447265625 315.777845416
3.45703125 318.578301268
3.466796875 321.400166207
3.4765625 324.243559098
3.486328125 327.10859913
3.49609375 329.995405823
3.505859375 332.904099023
3.515625 335.834798902
3.525390625 338.787625962
3.53515625 341.762701031
3.544921875 344.760145264
3.5546875 347.780080145
3.564453125 350.822627484
3.57421875 353.887909418
3.583984375 356.976048414
3.59375 360.087167263
3.603515625 363.221389086
3.61328125 366.378837331
3.623046875 369.559635771
3.6328125 372.763908511
3.642578125 375.991779979
3.65234375 379.243374933
3.662109375 382.518818457
3.671875 385.818235964
3.681640625 389.141753192
3.69140625 392.489496209
3.701171875 395.861591409
3.7109375 399.258165514
3.720703125 402.679345573
3.73046875 406.125258962
3.740234375 409.596033386
3.75 413.091796875
3.759765625 416.612677789
3.76953125 420.158804814
3.779296875 423.730306963
3.7890625 427.327313578
3.798828125 430.949954327
3.80859375 434.598359205
3.818359375 438.272658537
3.828125 441.972982973
3.837890625 445.699463491
3.84765625 449.452231396
3.857421875 453.231418323
3.8671875 457.03715623
3.876953125 460.869577406
3.88671875 464.728814466
3.896484375 468.615000353
3.90625 472.528268337
3.916015625 476.468752016
3.92578125 480.436585313
3.935546875 484.431902482
3.9453125 488.454838103
3.955078125 492.505527082
3.96484375 496.584104654
3.974609375 500.690706381
3.984375 504.825468153
3.994140625 508.988526186
4.00390625 513.180017025
4.013671875 517.400077541
4.0234375 521.648844933
4.033203125 525.926456729
4.04296875 530.233050781
4.052734375 534.568765271
4.0625 538.933738708
4.072265625 543.328109929
4.08203125 547.752018096
4.091796875 552.205602701
4.1015625 556.689003563
4.111328125 561.202360826
4.12109375 565.745814965
4.130859375 570.319506779
4.140625 574.923577398
4.150390625 579.558168277
4.16015625 584.223421198
4.169921875 588.919478272
4.1796875 593.646481937
4.189453125 598.404574958
4.19921875 603.193900427
4.208984375 608.014601765
4.21875 612.86682272
4.228515625 617.750707365
4.23828125 622.666400103
4.248046875 627.614045665
4.2578125 632.593789106
4.267578125 637.605775812
4.27734375 642.650151495
4.287109375 647.727062194
4.296875 652.836654276
4.306640625 657.979074434
4.31640625 663.154469692
4.326171875 668.362987397
4.3359375 673.604775226
4.345703125 678.879981183
4.35546875 684.1887536
4.365234375 689.531241134
4.375 694.907592773
4.384765625 700.31795783
4.39453125 705.762485946
4.404296875 711.241327089
4.4140625 716.754631555
4.423828125 722.302549967
4.43359375 727.885233276
4.443359375 733.50283276
4.453125 739.155500025
4.462890625 744.843387002
4.47265625 750.566645954
4.482421875 756.325429467
4.4921875 762.119890457
4.501953125 767.950182166
4.51171875 773.816458164
4.521484375 779.718872349
4.53125 785.657578945
4.541015625 791.632732505
4.55078125 797.644487908
4.560546875 803.693000362
4.5703125 809.778425401
4.580078125 815.900918887
4.58984375 822.060637009
4.599609375 828.257736284
4.609375 834.492373556
4.619140625 840.764705997
4.62890625 847.074891106
4.638671875 853.423086709
4.6484375 859.80945096
4.658203125 866.23414234
4.66796875 872.697319659
4.677734375 879.199142052
4.6875 885.739768982
4.697265625 892.319360241
4.70703125 898.938075947
4.716796875 905.596076546
4.7265625 912.293522811
4.736328125 919.030575842
4.74609375 925.807397068
4.755859375 932.624148244
4.765625 939.480991453
4.775390625 946.378089105
4.78515625 953.315603938
4.794921875 960.293699018
4.8046875 967.312537735
4.814453125 974.372283812
4.82421875 981.473101294
4.833984375 988.615154557
4.84375 995.798608303
4.853515625 1003.02362756
4.86328125 1010.29037769
4.873046875 1017.59902437
4.8828125 1024.94973362
4.892578125 1032.34267177
4.90234375 1039.7780055
4.912109375 1047.25590179
4.921875 1054.77652797
4.931640625 1062.34005169
4.94140625 1069.94664092
4.951171875 1077.59646396
4.9609375 1085.28968946
4.970703125 1093.02648636
4.98046875 1100.80702395
4.990234375 1108.63147185
5.0 1116.5
1.5*x**4+0.5*x**3+-0.5*x**2+25.5*x**1+1.5*x**0+
